,PCA1,PCA2,Max_Topic,PCA1_adj,PCA2_adj
0,0.10514728144926112,-0.1056410836785615,0,0.14512654944739514,0.03397460820147509
1,0.08075234960065238,-0.011044756990156637,0,0.05181900754446643,0.06291040518152881
