,PCA1,PCA2,Max_Topic
0,0.6406611341406072,-0.3089983581703972,2
1,0.6448675266387472,-0.3132925047632664,2
2,0.4021010073664635,0.17519814243290435,2
3,-0.07529466866257381,-0.26555962066910377,0
4,0.6458056899398243,-0.30374150799336225,2
5,-0.5002589814031018,-0.0707244043623697,0
6,-0.42298698711329424,0.08084793972788633,0
7,0.6490768023327635,-0.3159437392109128,2
8,0.2621465741745487,0.4512677482009324,1
9,0.5361585195169573,-0.09005895251635344,2
10,0.47388952189135913,0.04289807343688994,2
11,-0.2597940624061651,-0.26240436823216534,0
12,-0.6397941770287061,-0.235901546801499,0
13,0.4478384793353399,0.035601728618101354,2
14,0.6423858756121295,-0.30719537828059945,2
15,0.18938878503018522,0.6053390443604907,1
16,0.6467101888421638,-0.31336165697194474,2
17,0.07482870072212477,0.8530877807969621,1
18,-0.4938963549128547,-0.04329072264216347,0
19,0.32060053653144194,-0.3010844696424118,2
20,0.4096501694819487,0.1647163938485073,2
21,0.06829236487176242,0.7849212159013553,1
22,0.10038739863837565,0.7042872712943039,1
23,-0.5009911551015377,-0.04575583683100036,0
24,0.06580064866456907,0.8189151942316583,1
25,0.6649608236315485,-0.3236104720751731,2
26,0.07994297614089368,0.8439788099835219,1
27,0.05162704608328679,-0.2700691365071445,2
28,-0.6417459038366593,-0.23377564066440965,0
29,-0.6458072949997549,-0.23996970588684371,0
30,0.036016002363987394,-0.28280344898919524,2
31,-0.004482583613238659,-0.2707804653529878,0
32,-0.6455848568174073,-0.23838333885006074,0
33,0.6634615658731471,-0.3211325534483524,2
34,0.24424689311020972,0.5144764088305988,1
35,-0.618731482502453,-0.22560338214111123,0
36,0.19332791319295253,-0.2900363182075646,2
37,0.5450159034387548,-0.11150824331928644,2
38,-0.2982233876193534,0.2566449283050609,0
39,0.28738379605105346,-0.2928929571510678,2
40,-0.6544387006729178,-0.24115187455255455,0
41,0.07222051568028166,0.7888479338610047,1
42,0.6248860921559963,-0.3019093212174214,2
43,0.25342536653336134,0.4563166725216071,1
44,0.0690132138701756,0.8299750314183281,1
45,0.6318746469880199,-0.30878360829235546,2
46,-0.636727497440428,-0.23376745792199308,0
47,0.6570874370278685,-0.318721120549568,2
