,PCA1,PCA2,Max_Topic
0,0.43089959330874894,-0.011541655143420985,2
1,0.1989222874523493,-0.045703831860270105,0
2,-0.23849215582990632,-0.11022104087020221,0
3,0.4170560430205824,0.20301160840387072,2
4,-0.35882966255807475,-0.12423812849735727,1
5,0.6833889861709157,0.02752085237043765,2
6,-0.36013506181888716,0.10549878618939564,3
7,0.3417171263029388,-0.20970528749322512,2
8,0.73147736803897,0.03151305802079101,2
9,0.7261243918639109,0.032061918180353026,2
10,-0.3411957408131218,-0.6391464205611758,1
11,-0.39359020029225983,0.664864603577296,3
12,-0.33617399468246056,-0.6289136357003279,1
13,-0.3213511307855634,-0.5954912434384524,1
14,0.4473959699228439,-0.1412016548447256,2
15,0.14784355825794218,0.3540771877169477,3
16,0.7268339021136682,0.03101257474491068,2
17,-0.39587968980116756,0.6691940621040443,3
18,0.7097863761508035,0.03080917562841361,2
19,-0.3930912368016138,0.5421785387285395,3
20,-0.23858742448279616,-0.1106733277329967,0
21,0.2958062592836309,-0.03045293558635178,2
22,-0.30992787983852893,-0.56849169805118,1
23,-0.27863026435855826,-0.31965999472779344,0
24,0.45618770630229216,-0.009150286006630252,2
25,0.7490219431259052,0.03318587961043443,2
26,0.4324165293531837,0.2053964461645719,2
27,0.7186966553363531,0.03142695705912818,2
28,-0.3588177939681298,0.4918695796857618,3
29,-0.39463259032427095,0.6684970075255304,3
30,0.3290146127445702,-0.0297344579505237,2
31,0.1794753632728981,0.33296389393731657,2
32,-0.12827702954253953,-0.3168310963636449,1
33,0.42355701672109475,-0.015658881705675236,2
34,-0.3934247191934406,0.5624180719697043,3
35,0.40217082939984383,0.21308681567478485,2
36,-0.3803936978033534,0.30235465428089764,3
37,0.27324588790169346,-0.25090837807415567,2
38,0.09660860392116456,0.3726952380398755,3
39,-0.33685202840564177,-0.6300934614095697,1
40,-0.3508807906856562,-0.4418432964373511,1
41,-0.2440389549299053,-0.1957548062856206,0
42,-0.23634312402554344,-0.10851044607072703,0
43,-0.34191465450853326,0.43982389010092643,3
44,-0.3531829376674105,0.0920597007440089,3
45,-0.23724514457844845,-0.10912684492334165,0
46,0.08533226054673156,0.28957033315605657,3
47,0.7407022297317967,0.03155081547981419,2
48,0.7196133454875661,0.031254416028358024,2
49,0.5732305025146949,0.12793329812178875,2
50,0.2325928435751702,-0.23201692063768667,2
51,-0.3172916123031737,-0.5411009825344286,1
52,-0.2754372549409365,-0.29331507254484107,0
53,0.7266487597346065,0.031165203865319607,2
54,-0.37476898627950017,0.16142815226700005,3
55,-0.26578095055792805,-0.24852614921110422,0
56,-0.24434255026756208,-0.11308815626292743,0
57,0.23551782630760107,-0.2680592191149015,2
58,-0.3212921833300842,-0.5963883853897058,1
59,-0.23292333892948852,-0.10748840034729878,0
60,-0.31017230227682363,0.28289034091944093,3
61,0.7447911776903473,0.03248280602984794,2
62,-0.3950847246295209,0.6704659211229976,3
63,-0.26747519779629014,-0.2589514049580333,0
64,0.7374847983007792,0.03212574984308583,2
65,-0.3264068401563402,-0.3127430428319857,1
66,0.7114182888397993,0.0315102123595522,2
67,-0.28290557145581563,-0.3369129091184792,0
68,0.3838386179586844,0.22637102638586784,2
69,0.732235687315,0.031747998330973755,2
70,-0.3937679771591474,0.6636883022154603,3
71,-0.39623455230493,0.6693865784869447,3
72,0.6997382274688696,0.03208686717918548,2
73,-0.23649181882783113,-0.10906748044285303,0
74,0.7169415505220234,0.03124284178295077,2
75,0.7340638741297292,0.030560790970324526,2
76,-0.39142609880940726,0.6611286343847891,3
77,0.4899813077183614,-0.11794341875713235,2
78,0.1467676164438666,-0.05115951380271285,0
79,0.20119524474564654,-0.3022275003167819,2
80,-0.31650562942082605,-0.5849442147267004,1
81,-0.3958853768433743,0.6699511402532782,3
82,-0.37416559759229545,0.3136371580114025,3
83,0.7486740261905825,0.032542209949932746,2
84,0.7322358234252003,0.03150263544378621,2
85,0.5237348643565068,-0.08759462179417762,2
86,0.029130298081459643,-0.20385230128457366,0
87,-0.3874176097408892,0.6550774581584805,3
88,-0.3855714469240086,0.6500344558787642,3
89,0.3436444321446687,-0.024610734074585482,2
90,-0.31398144459838323,0.2602930505970748,0
91,0.7071938663151413,0.031359110316762334,2
92,-0.39079465332125984,0.6612459973356697,3
93,-0.3378088194259258,-0.6335720867221234,1
94,-0.23717609379410187,-0.11046001547030412,0
95,-0.2837553046514119,-0.37965854352241607,1
96,-0.2373244321687863,-0.10896690009170784,0
97,0.18885573906062628,0.275361426618774,2
98,0.5798203603964209,-0.05557309427507829,2
99,-0.3217262870029104,0.2846095816014801,3
100,-0.3920090602439616,0.6617531654295096,3
101,0.7393549959979742,0.032953081698868916,2
102,-0.04468938276061567,0.44878439376125984,3
103,-0.33677742723255966,-0.6290339964034293,1
104,-0.38955180365737196,0.6566793821511858,3
105,-0.24025455535927417,-0.1113670441456729,0
106,0.13170378290793644,-0.33782350378535864,1
107,-0.23103376095569303,-0.10671698857774262,0
108,0.17192387149040592,0.3529116831960556,3
109,0.05071636553247087,-0.3761751738441296,1
110,-0.3939161587420205,0.6666358194027588,3
111,0.7195256201235581,0.031045939107446605,2
112,0.47708107701286384,0.17391218867607192,2
113,-0.38554372778011964,0.6488691074494574,3
114,-0.31865742352132054,0.27206519884645186,0
115,-0.3402281280207982,-0.6362846039515647,1
116,-0.3554497945087551,-0.18706406334545397,1
117,-0.3836774519177799,0.39565527787210114,3
118,-0.24053580080338066,-0.10984264839483698,0
119,-0.24116251424834587,-0.1109170965495763,0
120,-0.31012612139243,-0.5647648614047651,1
121,-0.38941483953723227,0.6553627201746891,3
122,-0.3371689528126904,-0.6297329386702689,1
123,-0.3917794542444246,0.6621086909853175,3
124,0.2569423885126129,0.31074096714121596,2
125,0.4518895573282639,-0.1458952830578121,2
126,0.5616030614683899,0.009207261916763345,2
127,0.2835972979410604,0.2611165009191069,2
128,-0.1973281840482112,0.3656559640535778,3
129,0.33057836351262937,-0.024969814174035623,2
130,-0.3882551449367808,0.6549665507624464,3
131,-0.24362123150888143,-0.11277715524154128,0
132,0.7101625050054133,0.03092726815457115,2
133,0.7227377518570129,0.03062247862998797,2
134,-0.32895662087322153,-0.6131118168484218,1
135,-0.32259588865048205,-0.5542388809919441,1
136,0.7047065420072653,0.030548932953687487,2
137,0.7039083485705058,0.029870092956467406,2
138,-0.3597406248001641,0.5182157790112614,3
139,0.32940124357416906,0.25968385350762585,2
140,0.7391986236792214,0.03091311180772026,2
141,0.7311374197116766,0.03162504837929597,2
142,0.005708768548292325,-0.07634263801344611,0
143,-0.29682077717380584,-0.4275263219704223,1
144,-0.3417375815815578,-0.6409532066833344,1
145,0.20520690028024152,-0.04762463291440795,0
146,0.20804027194100655,0.3301480522126159,2
147,-0.36686245327936834,-0.01249205791486135,1
148,0.7250029731300492,0.03147508935119259,2
149,-0.39113509518429623,0.6610353120181433,3
150,-0.3155256800935523,-0.504912194736798,1
151,0.36183936015101914,0.23454029774409632,2
152,0.4271216537312342,-0.1529005147545888,2
153,-0.09478394724845504,-0.21935806287168977,0
154,-0.04317430791773503,-0.07873258378592389,0
155,0.31057717470650936,-0.028830403466163085,2
156,-0.34551328337222814,0.3990445886616064,3
157,-0.24157734866599317,-0.11127851604415949,0
158,0.724347501774573,0.0328514156435768,2
159,0.7256672765901229,0.032252163846902375,2
160,-0.36795441789944366,0.1616477156228184,3
161,-0.35961625432586997,0.4912006432706872,3
162,-0.2434537073388295,-0.11289534179179501,0
163,-0.3964552097063628,0.671659968704882,3
164,-0.32900624465912504,-0.6127816641153644,1
165,0.46608841786110905,-0.1415731697179705,2
166,-0.3833072347329414,0.6433874647333006,3
167,-0.3556574624908344,0.4902869990481528,3
168,-0.23662696059567329,-0.10943780155719697,0
169,-0.24334012835636287,-0.11257292905384718,0
170,-0.08690433988060293,-0.11633519484337006,1
171,-0.24012413035599914,-0.11117425731982288,0
172,-0.24063884375161904,-0.11077546582296793,0
173,-0.39564378692193586,0.6693484018278365,3
174,-0.3328347004641232,-0.6199911910642014,1
175,0.6899351174495036,0.029037355291388626,2
176,-0.23298114617945648,-0.1075226958541493,0
177,-0.38814692635634934,0.6554939258253515,3
178,-0.3590826575610806,0.4825873462130339,3
179,0.7084669474312376,0.030955748244848827,2
180,-0.3004018072330429,-0.4777932998281209,1
181,0.7291083973318718,0.030718129181780154,2
182,0.7342227560498429,0.0312713062981441,2
183,-0.39384607958305223,0.6638972402449943,3
184,-0.243221586969905,-0.11252812819839851,0
185,-0.3170609905080722,0.2669905107148448,0
186,-0.35208054063048067,-0.1093372396109006,1
187,0.39104664028675645,-0.1445574866151143,2
188,0.4160710862528151,-0.15904516318711343,2
189,-0.31768580456259593,0.27878942647949967,3
190,0.7257991567403272,0.030935359397858332,2
191,0.14745622074278986,-0.16471634560573428,2
192,-0.3228468488108931,0.3167607627535326,3
193,0.5611030287822669,0.13946099860488886,2
194,-0.38604320035160505,0.6493753196493446,3
195,0.35364560238228615,-0.024365780479403798,2
196,-0.32822458904575474,-0.6111808613652588,1
197,0.3496728149081666,-0.02209381674463824,2
198,-0.1429125851259451,0.16000609774049127,3
199,0.5101179232796093,0.1544212636333374,2
200,0.7404309687719584,0.0323669086460203,2
201,-0.33927957299222433,-0.636632247181729,1
202,0.34019461412274293,-0.20969188159459526,2
203,0.6862001045823934,0.03087577275544938,2
204,-0.39023459014884065,0.6597944319210389,3
205,0.5858486593223353,0.009267018406275003,2
206,-0.26939472622935323,0.04307918442338816,0
207,0.6883082855008031,0.027889045560198524,2
208,0.0666089896666682,0.4077435862279867,3
209,0.7487815516080282,0.03262460570088141,2
210,0.37110179954363937,-0.021959576111081427,2
211,-0.2837897381031649,-0.3422023557569292,0
212,-0.07045342236871084,-0.45991862583423726,1
213,0.723863170530003,0.03163044536298099,2
214,-0.38890604571833537,0.6560845805360042,3
215,-0.3343834391863988,-0.6212726298225391,1
216,0.5050102653592798,-0.0026200999073014556,2
217,0.13709377202603287,-0.09919262921608449,0
218,-0.37701416851107544,0.562815761317305,3
219,0.687449383689116,0.02871180196145288,2
220,-0.28481216467261644,0.15134604690459638,0
221,-0.24063419449737689,-0.11119263505467239,0
222,-0.2933034715498758,0.1514787843064671,0
223,0.6999478976077853,0.030091185149021028,2
224,0.3159724872653859,-0.22711943732925677,2
225,-0.2312675930922419,-0.10804273330847114,0
226,-0.13176268091594973,-0.49188210246139064,1
227,-0.03898422016203181,0.4690114725332696,3
228,0.7463363801199283,0.03299211642225821,2
229,0.7255251144764062,0.03172239928367682,2
230,-0.3829485002262182,0.6428414537250662,3
231,-0.3887248479571643,0.6536924870497124,3
232,-0.350202509266142,-0.35537394875569883,1
233,-0.24702750648141572,-0.1981604150524168,0
234,0.18718014812504813,0.3444495972158157,2
235,-0.3256326842837089,-0.6059746569626476,1
236,-0.3371858481937943,-0.6280520457914683,1
237,-0.39556199003965276,0.6686702372178824,3
238,-0.3861268706888375,0.6503323179803558,3
239,0.7097087056308933,0.03012253673019177,2
240,0.7260412783477119,0.03126416315711154,2
241,-0.3913106222950406,0.6606241821409595,3
242,-0.2897943755924603,0.14012559180251224,0
243,-0.3345996825590237,-0.6256913236380075,1
244,-0.3293929717662211,-0.61223452988832,1
245,0.3254985924285098,-0.09168581059872796,2
246,0.2031764422346849,0.3245670391826929,2
247,-0.33424732277438873,-0.6243825783700366,1
248,-0.3918705784359725,0.6605534666116021,3
249,-0.3342682718755842,-0.6251843929148097,1
250,-0.37035287267978784,0.12053608222045638,3
251,-0.3856723457180373,0.6495239317418326,3
252,-0.3254110512555618,-0.6053701965105562,1
253,0.24055956263626566,0.31263185626771883,2
254,-0.39445683959701305,0.6649373066560748,3
255,-0.3345267073847649,-0.6251035702255671,1
256,-0.3927001862021001,0.6643530600739462,3
257,-0.38884475381262795,0.6556032293842374,3
258,0.2576252922954549,0.2935901733400396,2
259,-0.36718396948812904,0.6087889288616462,3
260,0.2760860854698418,-0.2376840767965198,2
261,-0.09686929829710485,0.49566247486910325,3
262,-0.33403320613021353,-0.40821081973612927,1
263,0.725205636552786,0.0319128735949104,2
264,0.7110564699168378,0.029939941744867554,2
265,-0.3858886861759069,0.6483358907436655,3
266,-0.029989870059767828,-0.4304188132469915,1
267,0.7008661917744572,0.030882698244252285,2
268,-0.33677834876521756,-0.6289260382654147,1
269,-0.33793052298840714,-0.6329870911898541,1
270,-0.37097660187989656,0.1951695963897617,3
271,-0.34099010333979535,-0.6404103301569309,1
272,-0.37949951993918996,0.6366640914345543,3
273,-0.32345402305148463,0.02784965874326792,3
274,-0.3916695676740787,0.6594488444987813,3
275,-0.3350566667637349,-0.6229125882915922,1
276,0.3742374933555468,-0.18958268626296956,2
277,0.7233322916591176,0.03121905131724639,2
278,-0.33353596630755683,-0.6239959556079414,1
279,-0.3869112710880996,0.6509174728075452,3
280,0.12155950575984785,-0.33412955709081676,1
281,-0.3969922237886955,0.670792384291534,3
282,-0.3246602631794465,0.31964021499245154,3
283,-0.34255055365034776,-0.6419013300972516,1
284,-0.33513614029210925,-0.624469910082402,1
285,-0.09294180902323827,0.17554084236328868,3
286,0.7183243701097146,0.031901345279148535,2
287,-0.39619514804404926,0.6716478179899482,3
288,-0.23654048302712705,-0.10834808039540227,0
289,0.6980840213339722,0.03144283302206927,2
290,0.7428674094487402,0.032591894437217765,2
291,-0.37905059238186856,0.4655046420233306,3
292,-0.3369803433581439,-0.6290469255495615,1
293,0.6715979540636575,0.030678985121861065,2
294,0.6834194352289205,0.02875314160391725,2
295,-0.2883538016114147,-0.4009444820932078,1
296,-0.24002279909010854,-0.11037899416904307,0
297,0.22201354935917414,0.3208688703066696,2
298,-0.22926212679856825,-0.1054849747708673,0
299,-0.3306292226004227,-0.6179106484124542,1
300,-0.2813052548394043,-0.3361029083694739,0
301,0.11211018352210096,0.3905030278340895,3
302,0.7307771270784831,0.03248440708370326,2
303,-0.39300884773401085,0.6651560948824327,3
304,0.740637238625104,0.03240979541261575,2
305,0.2716851366573689,-0.20899577759525828,2
306,0.7430688690258305,0.03199484190624256,2
307,-0.33973277163671556,-0.636502295006237,1
308,0.5497463966901102,0.006831424720545211,2
309,-0.33652810070885697,-0.6271611295462853,1
310,-0.04531958238842439,-0.4419315203078611,1
311,0.7085506120043303,0.0305316049494315,2
312,0.53833822938062,0.0038100012486121703,2
313,-0.394832198186956,0.6689572751944624,3
314,-0.37816334339855706,0.6349063751500723,3
315,-0.3213808151352533,-0.5964473540480086,1
316,-0.38250517959892594,0.6431983624370379,3
317,-0.32137240791832283,-0.5970970108923132,1
318,-0.182743972444782,0.21774988960434122,0
319,0.7495228901414256,0.03342238427751717,2
320,-0.35280624940746813,-0.20505781157936492,1
321,0.7262705619402995,0.03135358648103346,2
322,0.7107875773242118,0.03135846935365143,2
323,-0.24546889727410107,-0.11421407116924952,0
324,0.7115866138797102,0.029822590201541696,2
325,-0.3481463374269284,-0.23090427561126176,1
326,-0.3163950833706995,-0.5849283200717716,1
327,0.11286916546377977,-0.3436899821198291,1
328,-0.29545344146242664,-0.42549691788509225,1
329,-0.27006919419556297,-0.2743490749089902,0
330,0.707662169066782,0.030452632660522456,2
331,-0.3918094256316332,0.660355022883352,3
332,0.7361817481145692,0.030711711988792304,2
333,-0.3412459949131614,-0.6388104042650845,1
334,0.1652166961693854,-0.31905307460176574,1
335,0.7220340327788224,0.031019156078878982,2
336,0.742884027348626,0.03223746057119929,2
337,-0.33598829334669944,-0.6277047583477359,1
338,-0.33194592883823837,-0.6198817020919207,1
339,0.7018353827023456,0.029890194701846718,2
340,-0.33960583843643666,-0.636742923716297,1
341,-0.2575869205374975,-0.22410831105696208,0
342,0.2984325627292268,-0.03295975855058005,2
343,0.6888499677046007,0.028875659818415958,2
344,0.7354305273978711,0.03269210277336575,2
345,-0.3914429007438262,0.6612310384338539,3
346,-0.23956795281997947,-0.11085111665145024,0
347,-0.32446246285235136,-0.6046724498452903,1
348,-0.36955144046199756,0.04172637613051449,3
349,-0.336550893799447,-0.6299296943619671,1
350,-0.29362779774382514,-0.40133601483344905,1
351,-0.34137028361750377,-0.6394698805981242,1
352,-0.3931057410781913,0.66540502169689,3
353,0.3559854848464252,0.23425822810695734,2
354,-0.25549307500945556,-0.2445275795574267,0
355,-0.2378953076118837,-0.10973531822817253,0
356,0.7120184086255474,0.030770904843882296,2
357,-0.33974270737468787,-0.6357540176948763,1
358,-0.3657928453198156,0.6073478394579006,3
359,-0.3954587582016505,0.669189965390376,3
360,-0.24286576856487993,-0.11144162505619135,0
361,-0.32203682289370855,-0.5954355874125785,1
362,-0.28560283283414595,0.1455150878730979,0
363,0.4736638435816649,-0.004737323732614075,2
364,0.7265592366863963,0.03159328466125592,2
365,0.7252394247674961,0.030584919582123553,2
366,0.3052358739640536,-0.23624339899791266,2
367,0.7069069444172734,0.03232864143115348,2
368,-0.3257875352380307,-0.6049134012094103,1
369,-0.3538879236782085,-0.11045263062179957,1
370,-0.24603099958997687,-0.23230846369796682,0
371,-0.3165211302047766,-0.5845393114050332,1
372,-0.30931926628821876,-0.5626548632980157,1
373,-0.31545271045150847,-0.5799990209524459,1
374,0.6985672172463406,0.03052158749955448,2
375,-0.23360972482830056,-0.10677664520348429,0
376,-0.3315126348725899,0.3744835888365337,3
377,-0.3295628244436653,-0.6123895735423464,1
378,-0.3709255627713681,0.6241091696506155,3
379,-0.2841247296716554,-0.3844621015682108,1
380,-0.393661052595137,0.6655766708209706,3
381,-0.2380044214284217,-0.10922981750158896,0
382,0.024993062566608996,-0.0709857417589009,0
383,-0.31219000740556985,-0.5805654091140664,1
384,-0.30008999758199756,-0.5436967380694514,1
385,-0.278972038034229,-0.3563919637157127,1
386,0.19131927507377433,0.3039816537719877,2
387,-0.22661896270668527,-0.1029778022050561,0
388,0.6733198348090608,0.02717642033590494,2
389,-0.38725113698865127,0.6508441210494976,3
390,-0.3331493535705914,-0.6215765434180743,1
391,-0.3857057962715539,0.6511957411157615,3
392,-0.33034695314219764,-0.6190752003989803,1
393,-0.32510659244956003,0.32271730835820306,3
394,-0.34517986621917657,0.43941863301344575,3
395,0.36408768881579556,-0.01825500363813605,2
396,0.730148237307483,0.031960404387401595,2
397,-0.26514147400950777,-0.2867882871668622,0
398,-0.23304552852882554,-0.10697416279078337,0
399,0.728742243982936,0.03078215493081939,2
400,0.7091241427641769,0.029971115021742958,2
401,0.6901363943420327,0.030294355253328555,2
402,-0.3839990924737813,0.6453134485576125,3
403,-0.3167461566381271,-0.583519337390974,1
404,-0.3482324414644609,-0.18194660376634278,1
405,0.5106098259200509,0.0008778071954729298,2
406,0.3143009024485485,-0.027240664232844047,2
407,-0.34722051325398673,-0.0927696113833107,1
408,-0.2887997042614688,-0.38869786706491083,1
409,-0.38239280542554954,0.6423754672056794,3
410,0.22106618564303768,-0.08035723568773041,2
411,-0.03448611866985162,0.017344256427765672,1
412,-0.23936663525301946,-0.11057948583256809,0
413,0.7242441969403134,0.03142560237345491,2
414,0.6998469723437385,0.03174884684092594,2
415,-0.32460295329166405,-0.6043360649013781,1
416,0.7095202914075485,0.03059837638479842,2
417,-0.23720478429975317,-0.10999588909906093,0
418,-0.3918157742975908,0.6618432048716442,3
419,-0.3859611597974551,0.6498726002542146,3
420,-0.30657737527684326,-0.5663066587437501,1
421,0.0787263343433257,0.16618460857616857,2
422,0.670093313247287,0.028552969424144186,2
423,-0.33090641965597534,-0.39817981245957956,1
424,0.4360187640806586,0.18964754916020596,2
425,-0.35660862539150534,0.4894023386767986,3
426,-0.014491458169780312,-0.1302371381888486,1
